Url,RId,SId,LTId,TTId,LUId,Timestamp,Level,Server,Ip,Thread,Logger,Message,Exception,UserAgent
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:40.488Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Reading CSV files from HDFS path [/mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/slice_exec_meta/executor_id=3],,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:42.181Z,WARN,PythonServer,10.190.3.32,0,o9_sys_logger,Data not found in HDFS path /mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/slice_exec_meta/executor_id=3,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:42.183Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Reading local CSV files,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:42.184Z,WARN,PythonServer,10.190.3.32,0,o9_sys_logger,No slices found for executor 3,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:42.185Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Cleaning up executor level temp folders,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:42.185Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,cleaning up HDFS session directory /mnt/resource/o9_spark_temp/20230605_091356_4028373e-fc8f-4b9a-a7ef-19ce79d3ecae_application_1685371380022_0036,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:43.878Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,HDFS session path /mnt/resource/o9_spark_temp/20230605_091356_4028373e-fc8f-4b9a-a7ef-19ce79d3ecae_application_1685371380022_0036 never used,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:43.879Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,MKL_NUM_THREADS is not set,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:43.879Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Starting script code execution on executor 4,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:43.879Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Reading slices for executor 4,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:43.879Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Setting sys log level to DEBUG,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:43.879Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Reading CSV files from HDFS path [/mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/slice_exec_meta/executor_id=4],,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:45.568Z,WARN,PythonServer,10.190.3.32,0,o9_sys_logger,Data not found in HDFS path /mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/slice_exec_meta/executor_id=4,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:45.571Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Reading local CSV files,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:45.571Z,WARN,PythonServer,10.190.3.32,0,o9_sys_logger,No slices found for executor 4,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:45.573Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Cleaning up executor level temp folders,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:45.573Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,cleaning up HDFS session directory /mnt/resource/o9_spark_temp/20230605_091356_4028373e-fc8f-4b9a-a7ef-19ce79d3ecae_application_1685371380022_0036,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:47.274Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,HDFS session path /mnt/resource/o9_spark_temp/20230605_091356_4028373e-fc8f-4b9a-a7ef-19ce79d3ecae_application_1685371380022_0036 never used,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:47.283Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Finished the sliced plugin run,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:47.284Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Creating HDFS directory /o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:48.988Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-mkdir', '-p', '/o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:50.690Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Copying hdfs files /mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/output/out_df to /o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:50.691Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Copying from /mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/output/out_df/*.csv to /o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:52.742Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-cp', '/mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036/output/out_df/*.csv', '/o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:52.743Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Changing permission of /o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df to 777,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.467Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-chmod', '-R', '777', '/o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/out_df'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Sliced execution done,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,------------------------- S T A T S -------------------------,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Executors: 5,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Executor Memory: 5G,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Buckets: 5,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Slice To Executor Mapping: 0.0sec,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Slicing: 1.8sec,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,UDF Execution: 1.0 minutes  4.3 sec,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Total: 1.0 minutes  38.2 sec,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,-------------------------------------------------------------,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:54.468Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,Inside write to HDFS,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:56.160Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Creating plugin run status directory: hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:56.160Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Creating HDFS directory hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:57.877Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-mkdir', '-p', 'hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:57.885Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Changing permission of hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus to 777,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:59.603Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-chmod', '777', 'hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:14:59.603Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Copying a single file from /tmp/tmpfu1e8fbk/__SUCCESS__.txt to HDFS path hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:15:01.419Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-copyFromLocal', '/tmp/tmpfu1e8fbk/__SUCCESS__.txt', 'hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:15:01.419Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,Changing permission of hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus/__SUCCESS__.txt to 777,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:15:03.153Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,"ran ['hdfs', 'dfs', '-chmod', '777', 'hdfs:///o9spark/5502/CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup/da409c17-4bd7-4892-be02-e25ce9aa01ca/Out/OutputStatus/__SUCCESS__.txt'] and got b'' with user livy",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:15:03.154Z,INFO,PythonServer,10.190.3.32,0,o9_sys_logger,"Plugin execution done, cleaning up temp directories and tables",,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:15:03.154Z,DEBUG,PythonServer,10.190.3.32,0,o9_sys_logger,cleaning up local session directory /mnt/resource/o9_spark_temp/20230605_091244_c5899da9-6a91-4976-924d-163a683e40af_application_1685371380022_0036,,
http://myazureqatest.o9solutions.com:9876/api/ibplquery/5502/ExecuteQuery,eea776fc-46bf-4173-8115-2cc6de964aa4,5502.677751,5502,5502,34546,2023-06-05T09:16:24.643Z,INFO,LiveServer,10.190.3.4,38,o9.GraphCube.pyexec.PyScriptExecutorBase,Got script execution state [success] from Spark for CsvMGIP1_CsvMGIP2_CsvMGPrimDf_CsvMGOP1_Slice-Arup-da409c17-4bd7-4892-be02-e25ce9aa01ca,,
